num_rules,average_rule_length,average_rule_usage,stddev_rule_length,stddev_rule_usage,proportion_terminal_characters,spam
22,7.22727,3.31818,23.7371,1.45809,0.624277,1
67,6.19403,3.65672,33.9496,1.48678,0.491701,1
60,6.05,3.41667,29.9424,1.33281,0.510539,1
124,5.52419,3.77419,36.7587,1.79533,0.363927,1
156,5.00641,3.80128,32.5587,2.01412,0.278092,1
99,5.61616,3.53535,34.0866,1.58154,0.438218,1
52,6.42308,3.73077,29.2228,1.7663,0.440367,1
58,5.77586,3.46552,26.2692,1.46471,0.439359,1
392,5.04847,4.54082,56.5926,3.11487,0.162184,1
105,5.84762,3.88571,36.8926,1.75561,0.365023,1
29,8.06897,3.51724,30.9849,1.60001,0.596296,1
165,5.66667,4.15758,43.6111,2.54999,0.300872,1
46,6.26087,3.58696,28.1367,1.51192,0.484241,1
296,4.8277,4.02365,44.0914,2.29338,0.198439,1
36,6.30556,3.33333,23.4542,1.29099,0.521898,1
355,5.20282,4.40282,54.6382,3.62013,0.187886,1
151,6.68874,3.72185,56.7725,1.98224,0.509787,1
18,9.05556,3.61111,29.0908,1.67129,0.655367,1
44,5.63636,3.29545,20.3906,1.27171,0.441441,1
168,5.29762,3.97619,40.8374,2.26766,0.311005,1
251,6.48207,3.99203,69.1057,2.26965,0.432806,1
187,5.81818,4.18717,51.1944,2.29094,0.339076,1
127,5.64567,3.96063,40.033,1.98776,0.349028,1
163,5.47239,4.06748,39.7408,2.38767,0.287179,1
105,5.68571,3.82857,36.7066,1.90216,0.382653,1
18,8.33333,3.22222,24.6689,1.47406,0.662651,1
25,7.76,3.24,27.8112,1.32,0.660287,1
14,7.92857,3,20.824,1.19523,0.68595,1
15,9.26667,3.26667,20.2664,1.41264,0.555556,1
41,6.46341,3.46341,27.5991,1.4914,0.537705,1
79,5.4557,3.60759,29.5038,1.52546,0.415896,1
181,6.46961,3.88398,58.7022,1.96033,0.437332,1
175,5.51429,4.11429,44.9201,2.25606,0.304348,1
41,6.63415,3.5122,29.1512,1.50806,0.543408,1
15,8.26667,3.13333,17.0664,1.23108,0.534884,1
118,5.74576,3.89831,40.0551,1.66413,0.393443,1
266,5.33835,4.23684,51.0351,3.14444,0.248776,1
117,6.10256,3.93162,43.815,1.99241,0.423033,1
94,5.89362,3.75532,35.5963,1.7846,0.40411,1
17,9.17647,3.58824,27.9584,2.84003,0.629213,1
267,5.04869,4.1236,44.7144,2.38434,0.226332,1
4,14.75,2.5,20.9449,1.32288,0.868852,1
68,5.76471,3.55882,27.9306,1.51834,0.414449,1
88,5.75,3.71591,33.8013,1.83989,0.41784,1
24,4.54167,3.875,11.9826,1.71543,0.185185,1
37,6.54054,3.45946,26.2499,1.35755,0.547101,1
15,9.13333,3.46667,26.6905,1.56489,0.680272,1
14,7,3.07143,17.7523,1.27975,0.610619,1
3,15.3333,2.33333,18.1537,1.37437,0.893617,1
98,5.88776,3.81633,35.1739,1.72228,0.369325,1
17,8.47059,3.29412,24.3917,1.50547,0.65625,1
17,8.47059,3.29412,24.3917,1.50547,0.65625,1
3,11,2.33333,12.7279,1.37437,0.878788,1
61,5.86885,3.39344,25.7844,1.60714,0.450106,1
941,6.45271,6.11371,135.213,6.04076,0.112279,1
3,20,2.66667,25.4558,1.59861,0.901639,1
104,6.04808,4.13462,39.7072,2.34134,0.3337,1
51,5.76471,3.35294,24.3742,1.36229,0.474114,1
9,8.22222,3,17.5991,1.29099,0.736842,1
52,6.51923,3.63462,30.7424,1.68738,0.474178,1
157,5.29299,3.88535,38.8919,1.99192,0.317914,1
308,5.2987,4.48052,54.7193,2.83924,0.20202,1
37,6.86486,3.35135,27.3814,1.4652,0.566102,1
105,5.9619,3.97143,37.1942,1.91713,0.33547,1
9,10.7778,3.11111,24.4757,1.40984,0.764706,1
4,11.5,2.5,16.4545,1.32288,0.869565,1
58,5.87931,3.41379,26.7924,1.37759,0.463134,1
505,4.93861,4.42772,61.6552,3.72059,0.149111,1
7,9.71429,3,17.3182,1.46385,0.72973,1
20,7.65,3.1,22.1456,1.22066,0.627119,1
4,12,2.5,16.7481,1.32288,0.857143,1
260,5.44615,4.34615,50.5029,3.06773,0.239369,1
38,6.5,3.47368,26.3895,1.39051,0.540636,1
43,6.32558,3.51163,25.74,1.36181,0.478134,1
43,6.32558,3.44186,25.7571,1.45957,0.489736,1
510,4.96667,4.62941,59.8067,3.744,0.124635,1
59,7.20339,3.64407,39.3656,1.6288,0.558091,1
16,9,3.3125,26.8538,1.44563,0.694805,1
75,5.41333,3.53333,27.0467,1.37437,0.386404,1
268,5.39925,4.35448,51.6396,3.51188,0.228429,1
1,29,1,0,1,1,1
721,5.20111,4.93897,81.016,4.44231,0.117027,1
21,6.95238,3.14286,21.9251,1.22613,0.655844,1
149,5.38926,4.87919,38.6217,4.18276,0.109971,1
270,5.6037,4.52222,56.8523,2.81225,0.243185,1
1,29,1,0,1,1,1
80,6.2875,3.925,37.6587,1.76618,0.437398,1
50,5.66,3.24,22.9291,1.22572,0.475,1
274,5.13869,4.21168,49.6222,2.76429,0.237731,1
864,5.10532,4.88079,84.6953,4.47068,0.104784,1
674,5.10237,4.81602,75.8601,3.849,0.123628,1
36,6.5,3.38889,25.2779,1.60343,0.542125,1
36,6.66667,3.33333,26.7665,1.43372,0.579926,1
1,11,1,0,1,1,1
86,5.97674,3.80233,35.2569,1.87282,0.397959,1
44,6.47727,3.56818,29.3594,1.28625,0.5375,1
6,11.6667,2.66667,21.1713,1.24722,0.84507,1
26,7.84615,3.42308,21.4739,1.77965,0.240204,1
60,5.85,3.4,27.6362,1.33167,0.481395,1
63,5.5873,3.38095,26.2271,1.36775,0.466513,1
1,46,1,0,1,1,1
133,5.93985,4.04511,45.0046,1.97109,0.386935,1
123,6.05691,4.03252,44.4483,2.08921,0.39957,1
572,6.43357,5.74825,105.357,4.82884,0.153089,1
21,6.85714,3.09524,21.0539,1.17127,0.649351,1
1,39,1,0,1,1,1
56,5.89286,3.58929,26.8579,1.57862,0.429234,1
175,5.68571,4.26857,46.4993,2.45575,0.282943,1
1,33,1,0,1,1,1
24,7.04167,3.16667,18.0473,1.37437,0.513158,1
103,5.36893,3.86408,29.7442,1.94362,0.309724,1
226,5.15487,4.34956,44.4613,2.44532,0.207317,1
5,11,2.6,18,1.28062,0.854545,1
48,5.70833,3.375,23.254,1.31696,0.463768,1
114,5.32456,3.51754,33.7445,1.51155,0.39653,1
3,14.3333,2.33333,17.442,1.37437,0.906977,1
1,33,1,0,1,1,1
382,4.36387,3.8534,31.3276,2.08447,0.0477728,1
1,46,1,0,1,1,1
2,24,2,22,1.41421,0.958333,1
129,5.34109,3.86047,36.1246,1.81827,0.3452,1
1,11,1,0,1,1,1
76,5.77632,3.69737,29.8887,1.85685,0.4,1
2,23,2,21,1.41421,0.956522,1
219,5.87671,4.48858,56.2922,2.86669,0.285636,1
274,5.12409,4.18248,46.7917,3.14543,0.226576,1
106,6.01887,3.89623,40.694,1.69866,0.416352,1
70,5.77143,3.61429,27.1873,1.75086,0.393939,1
77,5.96104,3.71429,33.9589,1.7007,0.455373,1
62,6.29032,3.59677,33.1256,1.53937,0.498911,1
92,5.1413,3.45652,27.2814,1.46267,0.392687,1
147,5.10884,3.95238,33.2073,1.96857,0.273276,1
106,5.5,3.60377,34.3061,1.55818,0.390585,1
245,6.09796,3.82041,63.4369,2.25615,0.447603,1
144,5.68056,4.00694,42.7612,1.99129,0.340106,1
142,6.5,4.48592,53.1821,2.39052,0.347685,1
2,21,2.5,19,1.80278,0.906977,1
21,6.47619,3.04762,18.2903,1.15372,0.615894,1
74,6.2027,3.55405,33.8151,1.71749,0.466321,1
124,6.07258,4.06452,44.7167,1.99492,0.392632,1
189,5.83598,4.53439,50.4864,2.89135,0.223421,1
63,5.57143,3.52381,25.4644,1.44043,0.419214,1
48,6.125,3.52083,25.2724,1.56777,0.418886,1
3,14.3333,2.33333,17.442,1.37437,0.906977,1
63,5.5873,3.49206,25.843,1.48402,0.435268,1
334,5.1497,4.47305,54.5751,2.75836,0.179257,1
202,4.84653,3.83663,31.1917,1.99207,0.133553,1
107,6.51402,4.19626,45.8927,2.17006,0.401584,1
84,6.07143,3.66667,33.9172,1.95383,0.442724,1
126,5.02381,3.77778,30.3293,1.91853,0.305946,1
166,5.60843,4.18675,45.729,2.36594,0.29933,1
154,4.96104,3.67532,31.2455,1.79423,0.253968,1
245,4.99184,4.0898,42.4538,2.34305,0.201644,1
1,29,1,0,1,1,1
190,5.31579,3.90526,42.6098,1.99248,0.26008,1
88,5.67045,3.51136,30.4141,1.63063,0.40407,1
17,8.41176,3.29412,24.406,1.38329,0.658228,1
451,5.16186,4.7694,63.2101,3.72831,0.137328,1
9,9.33333,2.88889,20.3906,1.24226,0.770115,1
169,6.04142,4.4497,51.6889,2.37694,0.311966,1
84,6.08333,3.70238,33.9079,1.77133,0.431611,1
47,7.17021,3.46809,34.6246,1.76673,0.556675,1
10,9.4,3,20.5874,1.26491,0.691589,1
78,6.37179,3.69231,34.7176,1.88318,0.454114,1
10,8.1,3.3,18.3,1.34536,0.659091,1
553,4.71971,4.32188,57.8219,3.18158,0.0976503,1
73,5.67123,3.61644,26.0269,1.648,0.379898,1
79,6.1519,3.59494,35.7644,1.49276,0.484483,1
7,10.7143,2.85714,21.3456,1.30149,0.815789,1
131,5.50382,3.8626,38.1996,2.0759,0.338883,1
112,6.35714,4,42.1324,1.9411,0.362584,1
7,11.5714,2.85714,23.4451,1.30149,0.829268,1
68,6.61765,3.80882,35.6144,1.87285,0.464158,1
41,8.09756,3.78049,38.2487,2.04834,0.558974,1
95,6.08421,3.98947,38.0544,2.1076,0.375,1
44,6.47727,3.52273,27.4056,1.51491,0.501441,1
126,5.57937,3.79365,34.8004,1.91617,0.295953,1
30,6.66667,3.13333,23.2828,1.2037,0.599119,1
30,6.66667,3.13333,23.2828,1.2037,0.599119,1
129,5.91473,3.96124,44.0254,1.91649,0.39979,1
75,5.97333,3.65333,30.6381,1.93214,0.394612,1
87,5.73563,3.71264,32.1946,1.96175,0.378963,1
133,4.95489,3.69925,31.4367,1.86574,0.323974,1
5,14.4,3,24.8,1.61245,0.837838,1
52,6.15385,3.44231,25.3593,1.44666,0.439636,1
47,6.40426,3.42553,24.8918,1.44759,0.461728,1
26,6.73077,3.19231,23.2554,1.27156,0.608247,1
48,6.08333,3.375,22.5026,1.45237,0.451777,1
11,8.45455,3.18182,20.4111,1.36968,0.71134,1
224,5.34375,4.22321,46.5294,3.06247,0.246242,1
40,6.875,3.475,29.9651,1.64298,0.55,1
6,11.6667,2.66667,21.1713,1.24722,0.84507,1
63,5.74603,3.55556,26.0938,1.53559,0.394892,1
255,5.89804,4.67843,60.683,2.7982,0.256806,1
44,6.81818,3.45455,29.6244,1.64392,0.492308,1
9,7.77778,2.77778,16.342,1.18113,0.75,1
9,8.77778,2.88889,18.8195,1.24226,0.765432,1
322,5.93789,4.81988,69.3831,3.16795,0.23615,1
82,6.52439,4.03659,39.832,1.85739,0.428786,1
140,5.32857,3.88571,34.5998,2.13503,0.290076,1
168,5.07143,3.8869,37.2994,1.89745,0.287618,1
43,5.65116,3.37209,22.7421,1.22992,0.489583,1
7,10.2857,3,20.2958,1.36277,0.783784,1
6,11.6667,2.83333,21.6153,1.34371,0.819444,1
91,5.81319,3.69231,35.0183,1.53489,0.427068,1
7,9.71429,2.85714,18.8961,1.30149,0.797101,1
34,6.85294,3.55882,25.6287,1.64837,0.460568,1
87,5.96552,3.75862,34.9576,1.68472,0.413947,1
105,5.6,3.68571,31.5307,1.76643,0.31066,1
26,6.73077,3.19231,23.2554,1.27156,0.608247,1
841,4.98335,4.90488,80.6028,4.48241,0.0940286,1
8,11,2.875,23.0651,1.26861,0.793478,1
3,11,2.66667,12.7279,1.59861,0.823529,1
49,6.83673,3.71429,33.5099,1.53197,0.516624,1
3,14.3333,2.33333,17.442,1.37437,0.906977,1
58,5.62069,3.56897,24.7002,1.53254,0.383948,1
7,9.14286,2.85714,17.4964,1.30149,0.784615,1
36,5.88889,3.30556,22.3331,1.26534,0.542017,1
108,5.37963,3.85185,32.745,2.15516,0.340399,1
131,5.35878,3.82443,35.8457,1.91012,0.334004,1
313,5.1885,4.39297,52.4797,2.57641,0.194598,1
64,6.125,3.48438,32.3639,1.69551,0.515487,1
7,10.5714,3,20.5903,1.36277,0.779221,1
53,6.22642,3.33962,26.3515,1.30952,0.462921,1
15,8.4,3.06667,23.1511,1.26315,0.703704,1
80,5.55,3.6125,28.6465,1.39188,0.378422,1
8,11,3,23.4361,1.32288,0.782609,1
1,51,1,0,1,1,1
26,6.73077,3.19231,23.2554,1.27156,0.608247,1
300,5.39,4.43667,54.5235,3.37234,0.213713,1
101,5.66337,3.89109,35.4363,1.83152,0.364583,1
57,6.12281,3.45614,24.6093,1.51681,0.417166,1
75,5.82667,3.69333,30.1924,1.86529,0.407279,1
31,6.67742,3.35484,24.8912,1.27123,0.575107,1
202,5.68812,4.35644,50.8805,3.1547,0.236446,1
158,5.02532,3.86076,35.7569,1.9142,0.284053,1
609,5.12644,4.90148,73.0369,4.1667,0.115444,1
88,5.63636,3.65909,32.0997,1.82711,0.40184,1
75,5.68,3.62667,30.2678,1.63522,0.372964,1
88,5.45455,3.67045,29.0278,1.85081,0.369532,1
33,6.78788,3.24242,26.5556,1.31496,0.609756,1
165,5.1697,3.76364,35.3815,1.75254,0.297378,1
6,12.5,2.66667,23.4787,1.24722,0.855263,1
188,6.2234,4.60638,56.951,2.63656,0.299635,1
64,5.78125,3.5,30.0127,1.60078,0.484988,1
17,8.29412,3.29412,24.4366,1.42518,0.658065,1
12,8.83333,3.08333,20.876,1.25554,0.675,1
116,5.30172,3.58621,30.7673,1.58151,0.361653,1
4,13.25,2.5,18.349,1.32288,0.854545,1
11,7.90909,3,18.3722,1.24316,0.714286,1
59,5.74576,3.45763,27.7431,1.41208,0.482587,1
3,13,2.33333,14.8549,1.37437,0.875,1
48,5.97917,3.33333,22.0345,1.44818,0.448718,1
48,6.125,3.29167,27.1167,1.42826,0.5,1
28,7.60714,3.42857,28.5599,1.34771,0.614407,1
149,5.07383,3.93289,33.6323,1.84705,0.264073,1
58,5.98276,3.43103,23.0894,1.42771,0.405512,1
132,5.12121,3.88636,31.378,2.10931,0.273655,1
87,5.90805,3.72414,34.4239,1.85813,0.419062,1
11,10.9091,3.09091,27.8583,1.27597,0.782258,1
25,7.12,3.28,24.8794,1.26554,0.626943,1
3,17,2.33333,19.1311,1.37437,0.87037,1
1,32,1,0,1,1,1
40,6.825,3.55,29.6554,1.53216,0.553398,1
71,6.09859,3.74648,29.8065,1.70516,0.390164,1
6,9.66667,2.66667,16.2652,1.24722,0.786885,1
3,14.3333,2.33333,17.442,1.37437,0.906977,1
3,13,2.33333,14.8549,1.37437,0.875,1
8,8.125,2.875,16.2052,1.26861,0.746269,1
51,6.45098,3.62745,31.0498,1.61441,0.511811,1
62,5.77419,3.41935,28.0819,1.44299,0.488263,1
77,5.64935,3.68831,30.6699,1.77837,0.406417,1
80,5.55,3.6125,28.6465,1.39188,0.378422,1
41,6.5122,3.26829,27.2774,1.4571,0.578073,1
172,5.26163,4.02907,38.3896,2.35122,0.274482,1
50,6.36,3.44,26.1203,1.52525,0.447489,1
69,5.91304,3.69565,30.1334,1.89434,0.422857,1
148,5.39865,4.02027,38.088,2.068,0.280032,1
8,8.875,2.875,17.0693,1.26861,0.746667,1
45,6.6,3.28889,28.5629,1.44718,0.509186,1
57,6.85965,3.73684,36.2329,1.55627,0.518764,1
39,6.53846,3.28205,27.006,1.26994,0.58042,1
1,29,1,0,1,1,1
14,8.14286,3.14286,20.7772,1.55183,0.666667,1
6,12,2.66667,21.9165,1.24722,0.837838,1
158,5,3.85443,35.5195,1.91538,0.2825,1
122,6.06557,4.01639,44.0861,1.95013,0.387097,1
37,6.56757,3.35135,26.9068,1.40878,0.567273,1
4,18.5,2.5,28.5788,1.32288,0.918919,1
41,5.90244,3.39024,23.7382,1.38596,0.481605,1
192,5.10938,4.13021,39.3657,2.25433,0.2375,1
27,7.18519,3.22222,24.498,1.38332,0.609091,1
174,5.44828,4.0977,43.1534,2.49982,0.283634,1
23,7.78261,3.52174,24.3738,1.48528,0.555046,1
71,6.49296,3.8169,34.9756,1.86751,0.414286,1
116,5.44828,3.88793,34.4692,2.28478,0.336353,1
7,7.71429,2.71429,13.5932,1.22057,0.763636,1
53,6.43396,3.5283,31.1457,1.49343,0.5175,1
2,15.5,2,13.5,1.41421,0.935484,1
47,6.61702,3.2766,30.7257,1.34009,0.579545,1
3,11,2.33333,12.7279,1.37437,0.878788,1
8,10.75,3.25,23.1503,1.47902,0.747253,1
611,5.07365,4.82651,70.8158,4.06868,0.117015,1
58,6.41379,3.51724,32.7951,1.80269,0.526807,1
90,5.74444,3.72222,31.5375,2.15008,0.367568,1
387,5.03101,4.49096,55.5864,3.21243,0.166994,1
118,5.21186,3.72881,31.4241,1.61907,0.27958,1
176,4.98864,3.78977,35.9395,1.83591,0.276824,1
34,6.23529,3.29412,24.1564,1.29545,0.570213,1
40,7.125,3.3,28.3498,1.46969,0.557803,1
117,5.91453,3.94017,37.9202,2.10328,0.345924,1
577,4.9844,4.72444,66.6305,3.93539,0.117638,1
96,6.04167,3.82292,38.6763,1.75591,0.426796,1
165,5.8303,4.2,48.1164,2.47827,0.32829,1
47,6.21277,3.44681,25.4341,1.50614,0.480978,1
44,6.70455,3.38636,30.3956,1.36874,0.575758,1
129,6.13953,4.12403,46.3036,1.91083,0.378773,1
116,5.76724,3.7931,36.5325,1.88239,0.360879,1
9,9,3.11111,19.799,1.3287,0.738095,1
126,5.69048,3.9127,40.0114,1.8941,0.372737,1
401,5.09975,4.43641,56.4506,3.19352,0.170283,1
92,6.44565,3.76087,39.092,1.61763,0.422167,1
87,5.51724,3.67816,28.5934,1.80035,0.363235,1
84,5.64286,3.54762,30.7953,1.50716,0.429752,1
36,7.13889,3.33333,30.0649,1.2693,0.620072,1
252,5.28175,4.36905,48.4653,2.5547,0.214891,1
150,5.89333,3.94667,44.9142,2.47329,0.359058,1
209,5.33971,4.0622,44.4418,2.35304,0.2782,1
27,7,3.14815,22.412,1.25325,0.584821,1
85,5.75294,3.87059,33.3092,1.94808,0.378671,1
11,7.72727,2.90909,15.6501,1.20261,0.653061,1
87,5.51724,3.67816,28.5934,1.80035,0.363235,1
116,5.42241,3.72414,31.9696,1.78879,0.319388,1
53,6.45283,3.60377,31.0116,1.68052,0.493947,1
15,8.4,3.2,23.1482,1.30128,0.683824,1
128,5.5,3.89844,35.9335,2.09478,0.286328,1
211,5.35071,4.29858,45.9381,2.82942,0.239491,1
17,9.11765,3.11765,26.7271,1.34525,0.704142,1
152,5.05921,3.84868,34.5071,2.08932,0.278838,1
51,5.90196,3.43137,26.0446,1.30992,0.477089,1
37,6.21622,3.45946,25.2973,1.50844,0.532567,1
49,6.61224,3.5102,31.6665,1.49315,0.541779,1
42,6.61905,3.38095,28.9539,1.30844,0.565079,1
74,5.41892,3.51351,25.1461,1.71041,0.373913,1
71,6.26761,3.6338,35.1087,1.78207,0.49711,1
335,4.91343,4.29254,48.2242,2.84963,0.182582,1
28,6.03571,3.21429,19.0628,1.29165,0.537688,1
31,6.58065,3.22581,23.4669,1.24977,0.579399,1
1,37,1,0,1,1,1
99,5.36364,3.58586,29.33,1.52759,0.363757,1
157,5.07643,3.71975,33.169,1.90652,0.253078,1
33,6.24242,3.45455,22.7676,1.4479,0.527426,1
51,6.84314,3.68627,33.5415,1.50802,0.522167,1
152,5.59211,4.01974,42.03,2.42918,0.324751,1
52,5.61538,3.53846,23.3421,1.68091,0.413437,1
164,5.35366,4.2561,41.3309,2.30223,0.257292,1
13,7.61538,2.92308,18.0322,1.17418,0.660714,1
65,6.30769,3.72308,33.7137,1.72767,0.47166,1
101,5.27723,3.65347,30.7787,1.60405,0.366528,1
142,5.60563,4.12676,41.0501,2.14233,0.313167,1
35,5.91429,3.4,20.7796,1.63358,0.427083,1
62,5.90323,3.46774,29.8462,1.456,0.495349,1
77,6.1039,3.54545,34.4073,1.83788,0.469178,1
67,6.40299,3.55224,34.3003,1.64619,0.490494,1
135,5.20741,3.68148,34.3093,1.85053,0.312271,1
66,5.95455,3.59091,29.0404,1.54701,0.426104,1
53,5.71698,3.37736,25.4213,1.41056,0.478378,1
30,6.5,3.2,21.1294,1.249,0.558442,1
566,4.81625,4.34629,60.6374,3.437,0.137566,1
102,5.87255,3.76471,36.5526,1.95125,0.386585,1
60,5.53333,3.41667,26.3619,1.49768,0.462871,1
112,5.83036,3.91964,38.8387,2.12611,0.36182,1
9,7.33333,2.77778,14.7347,1.18113,0.724638,1
129,5.27132,3.87597,36.5693,1.93902,0.338816,1
164,5.54268,4.03049,42.889,2.30964,0.316679,1
19,7.47368,3.36842,21.8183,1.36538,0.595092,1
24,7.25,3.20833,23.527,1.35337,0.614213,1
45,6.02222,3.31111,25.9302,1.23508,0.528481,1
63,5.88889,3.5873,29.4845,1.45989,0.460177,1
29,6.48276,3.24138,22.2209,1.36849,0.569444,1
28,6.64286,3.25,21.1258,1.40471,0.55157,1
21,7,3.19048,21.472,1.27687,0.615854,1
56,5.55357,3.42857,24.7415,1.46211,0.454545,1
201,5.31841,4.31841,45.2346,2.47236,0.240143,1
33,7.18182,3.21212,29.3128,1.2125,0.650794,1
34,5.88235,3.29412,20.0716,1.22545,0.486056,1
179,5.38547,4.00559,42.5502,2.27691,0.298947,1
61,6.13115,3.55738,31.356,1.62989,0.490991,1
6,10.1667,2.83333,18.2612,1.34371,0.806452,1
102,5.96078,3.72549,36.6723,1.79409,0.401949,1
93,6.24731,3.65591,39.2835,1.84329,0.469761,1
184,5.18478,4.19565,41.0189,2.29242,0.24498,1
61,5.55738,3.40984,26.7836,1.4918,0.467153,1
105,5.98095,3.78095,39.2288,2.01178,0.425856,1
116,5.5,3.75,33.9161,1.85172,0.339001,1
58,5.65517,3.44828,25.1057,1.5666,0.437647,1
132,5.32576,4.0303,35.4494,2.05949,0.280816,1
24,7.41667,3.375,24.3258,1.43795,0.581731,1
24,7.875,3.33333,25.8993,1.34371,0.604545,1
54,5.87037,3.46296,27.0829,1.43647,0.470588,1
87,5.54023,3.68966,28.6058,1.83084,0.361516,1
113,5.80531,3.82301,37.0787,2.02082,0.347065,1
97,6.06186,3.78351,36.062,2.10413,0.4,1
77,5.67532,3.64935,28.6222,1.71522,0.390285,1
225,4.98667,4.18667,43.0333,2.49547,0.224377,1
129,5.25581,3.84496,35.0716,2.07962,0.332976,1
25,7.84,3.2,28.2031,1.21655,0.665094,1
48,6.75,3.5,32.5644,1.48605,0.555858,1
35,6.85714,3.4,28.1508,1.3877,0.590909,1
206,5.40291,4.35437,47.6755,2.49186,0.245778,1
86,6.17442,3.76744,36.3351,1.68905,0.433432,1
184,6,4.22283,53.5939,2.44712,0.343645,1
86,5.66279,3.65116,32.0423,1.48455,0.416399,1
105,6.05714,3.7619,39.4181,2.12479,0.42454,1
47,6.34043,3.51064,28.7034,1.44947,0.505618,1
42,5.7381,3.38095,19.8375,1.44671,0.419643,1
37,6.62162,3.48649,19.058,1.45419,0.396373,1
221,5.13122,3.90498,37.4524,2.24113,0.23688,1
193,5.35233,4.21762,43.7145,2.51406,0.250304,1
91,6.20879,3.86813,39.0867,1.86175,0.423989,1
69,6.18841,3.66667,33.3333,1.64331,0.47093,1
162,5.79012,4.24074,44.7258,2.29547,0.297122,1
133,5.2782,3.87218,36.0996,1.98458,0.321932,1
28,7,3.25,25.0228,1.29904,0.612903,1
60,5.8,3.43333,27.5008,1.79227,0.468677,1
173,5.16763,4.10405,40.1751,2.22846,0.272104,1
115,5.85217,3.86087,39.3533,2.00602,0.378022,1
31,6.29032,3.25806,22.4157,1.28183,0.560538,1
26,7.15385,3.23077,23.9899,1.24985,0.589862,1
63,5.85714,3.57143,28.104,1.56565,0.443255,1
75,6.14667,3.68,32.1429,1.64649,0.429043,1
110,5.84545,3.7,38.6189,1.87592,0.419394,1
1,11,1,0,1,1,1
5,9.2,2.6,14.4,1.28062,0.826087,1
34,6.76471,3.32353,27.024,1.27696,0.596838,1
1,11,1,0,1,1,1
672,4.92262,4.75298,69.7265,3.64108,0.104591,1
85,5.70588,3.76471,32.3368,1.76333,0.398089,1
28,7.46429,3.32143,28.3933,1.31077,0.64574,1
132,5.15152,3.7197,34.5029,1.83119,0.341126,1
1,11,1,0,1,1,1
54,5.40741,3.2963,21.417,1.39615,0.408759,1
35,6.25714,3.25714,24.1428,1.30587,0.57377,1
121,6.04959,4.1405,43.3633,2.1,0.358452,1
54,6.12963,3.62963,26.5198,1.83884,0.434483,1
45,6.93333,3.66667,31.9718,1.78263,0.516129,1
406,5.0197,4.30788,56.1079,3.28698,0.191724,1
58,5.91379,3.44828,27.7049,1.44046,0.467442,1
17,6.88235,2.94118,16.3523,1.13607,0.454054,1
78,5.65385,3.61538,31.6073,1.77035,0.434862,1
17,6.88235,2.94118,16.3523,1.13607,0.454054,1
133,5.19549,3.95489,30.5719,2.11818,0.262555,1
41,6.65854,3.31707,29.4632,1.2285,0.601351,1
44,5.93182,3.5,24.2631,1.40616,0.420613,1
84,5.63095,3.71429,30.788,1.82295,0.384615,1
87,5.49425,3.67816,29.0841,1.83825,0.37234,1
22,7.36364,3.18182,24.1445,1.26622,0.647727,1
272,5.20588,4.26471,48.5973,3.49629,0.217732,1
583,4.64494,4.45798,57.3898,3.19566,0.110226,1
14,9.21429,3,23.565,1.25357,0.701389,1
38,6.26316,3.26316,24.7861,1.40833,0.511785,1
65,5.81538,3.43077,29.1515,1.49326,0.4814,1
116,5.12069,3.53448,29.6547,1.39229,0.28222,1
87,5.73563,3.51724,33.9968,1.65649,0.466667,1
83,5.66265,3.60241,29.473,1.55571,0.378539,1
277,4.80144,4.16606,41.5822,2.64872,0.182514,1
28,7.57143,3.46429,27.998,1.67933,0.605932,1
111,5.81982,3.82883,39.4916,1.72618,0.402424,1
39,7.05128,3.53846,30.1696,1.66943,0.546584,1
9,9.88889,2.88889,21.9618,1.24226,0.782609,1
132,5.08333,3.75,26.3154,2.09029,0.27065,1
99,5.88889,3.76768,36.4838,1.71345,0.39871,1
41,7.02439,3.31707,21.626,1.26759,0.423246,1
224,5.41071,4.20982,48.067,2.82459,0.25961,1
84,5.46429,3.4881,30.0279,1.56976,0.401284,1
222,5.41892,4.27477,47.2738,3.06259,0.249869,1
94,5.35106,3.53191,30.7639,1.50674,0.382948,1
39,7,3.5641,30.0128,1.92547,0.535604,1
22,7.54545,3.18182,24.9795,1.52662,0.662921,1
24,8.54167,3.41667,31.1649,1.38193,0.65625,1
103,6.05825,3.99029,40.4921,1.99512,0.396985,1
85,5.88235,3.75294,31.2747,1.74495,0.377305,1
313,5.20447,4.46006,54.2836,3.07767,0.202673,1
579,5.04663,4.75993,68.5085,3.95891,0.122856,1
40,5.65,3.175,20.1054,1.26269,0.492908,1
40,6.825,3.625,29.4931,1.54414,0.520124,1
137,5.29927,3.83212,36.1768,2.05781,0.293403,1
100,5.76,3.72,35.3078,1.72673,0.396867,1
74,5.85135,3.67568,31.2828,1.96667,0.431193,1
85,5.47059,3.52941,28.4479,1.37275,0.404531,1
223,5.46637,4.15247,46.2342,2.84409,0.268052,1
565,4.81416,4.58407,60.1878,3.46774,0.116767,1
43,6.44186,3.30233,27.8637,1.25818,0.565079,1
601,6.31115,5.56905,104.703,4.72265,0.1647,1
96,5.80208,3.59375,36.4436,1.82904,0.450952,1
43,6.27907,3.2093,25.2746,1.2211,0.502874,1
4,9.25,2.5,12.5574,1.32288,0.815789,1
655,4.92672,4.74962,70.0791,3.91746,0.110712,1
69,6.33333,3.68116,35.4914,1.70245,0.491228,1
