num_rules,average_rule_len,average_rule_usage,std_rule_len,std_rule_usage,prop_term_char,prop_bigrams,prop_repeat_rule_bigrams,prop_repeat_bigrams,spam
492,4.69715,4.35569,53.0919,3.23056,0.117773,0.817073,0.0203252,0.0284553,0
252,5.19444,4.2619,46.1375,2.58561,0.195347,0.845238,0.015873,0.031746,0
98,4.93878,3.59184,21.5164,1.90508,0.244421,0.72449,0.0408163,0.0612245,0
222,5.04054,4.01802,34.9725,2.32682,0.195728,0.828829,0.027027,0.0405405,0
4,13.75,2.5,20.3516,1.32288,0.890909,0.75,0,0,0
22,6.90909,3.13636,19.9269,1.21713,0.564516,0.772727,0,0,0
38,6.47368,3.39474,22.2246,1.56507,0.479876,0.789474,0,0.0263158,0
40,5.975,3.375,16.8708,1.35439,0.338028,0.8,0.1,0.1,0
65,5.52308,3.36923,24.7119,1.51981,0.401961,0.815385,0,0,0
162,5.07407,3.87037,36.411,1.96933,0.294312,0.87037,0,0.00617284,0
135,5.01481,3.65926,30.5139,1.96888,0.292011,0.807407,0,0.0296296,0
58,5.55172,3.5,24.2147,1.40504,0.429612,0.87931,0,0,0
123,5.17886,3.84553,31.6878,1.89365,0.259964,0.861789,0.0731707,0.0813008,0
64,5.70312,3.60938,27.2601,1.48553,0.419492,0.84375,0,0,0
191,5.2199,4.23037,41.4883,2.45681,0.235586,0.863874,0,0.0052356,0
52,6.07692,3.5,26.8857,1.59928,0.441805,0.788462,0,0.0192308,0
13,7.84615,3.07692,16.9199,1.23796,0.614754,0.615385,0,0,0
48,5.9375,3.33333,24.1017,1.50462,0.487324,0.791667,0,0,0
173,4.56069,3.62428,27.7454,1.6719,0.198225,0.82659,0.0346821,0.0404624,0
55,5.76364,3.27273,25.4908,1.24979,0.489796,0.8,0,0.0181818,0
90,5.13333,3.71111,27.9775,1.87524,0.315029,0.9,0.0111111,0.0222222,0
264,4.88258,4.14773,42.6848,2.50397,0.197755,0.856061,0,0.0151515,0
162,4.98765,3.80864,34.6084,2.04738,0.268441,0.851852,0,0.00617284,0
322,4.86646,4.2764,47.7911,2.73487,0.17643,0.89441,0.00310559,0.00621118,0
329,5.11246,4.5076,54.2172,2.98895,0.16423,0.905775,0.00911854,0.0151976,0
8,11.25,3,23.3493,1.41421,0.770833,0.625,0,0,0
154,5.0974,3.86364,35.3307,1.98719,0.291773,0.876623,0,0,0
586,4.64676,4.44198,57.2417,3.44794,0.0970847,0.83959,0.0204778,0.0273038,0
16,8.0625,3,20.9507,1.1726,0.655405,0.75,0,0.0625,0
5,11,2.6,18,1.28062,0.839286,0.8,0,0,0
393,4.43511,4.0458,39.5419,2.66643,0.116816,0.804071,0.0381679,0.0483461,0
36,6.58333,3.61111,25.774,1.45827,0.420588,0.861111,0.0277778,0.0555556,0
61,5.57377,3.45902,25.1119,1.57931,0.428894,0.786885,0,0,0
101,5.36634,3.60396,29.0918,1.7439,0.314189,0.811881,0.039604,0.039604,0
203,4.7734,3.76355,34.225,2.07216,0.245192,0.827586,0.0246305,0.0295567,0
110,5.15455,3.9,31.6932,1.90191,0.298436,0.918182,0.0181818,0.0454545,0
25,7.28,3.32,25.2563,1.44831,0.616915,0.84,0,0,0
37,6.72973,3.48649,27.3838,1.39733,0.511401,0.864865,0.027027,0.027027,0
94,5.19149,3.52128,27.8844,1.5349,0.35755,0.819149,0,0.0106383,0
10,9.5,2.8,19.5819,1.16619,0.693694,0.6,0,0,0
51,6.80392,3.58824,31.6029,1.56777,0.508274,0.862745,0,0,0
412,4.32282,4.02184,38.0315,2.77506,0.104159,0.793689,0.0364078,0.0461165,0
133,5.14286,3.77444,32.0334,2.0597,0.320448,0.827068,0,0.0150376,0
9,9.66667,2.77778,18.2452,1.18113,0.68932,0.555556,0,0,0
109,5.26606,3.84404,30.8713,1.95206,0.307692,0.816514,0,0,0
212,4.83019,4.04245,37.6071,2.31139,0.214609,0.858491,0,0.0141509,0
286,4.96503,4.36713,46.3292,2.81259,0.16528,0.867133,0,0.00699301,0
43,5.72093,3.34884,17.29,1.37052,0.350242,0.813953,0.0930233,0.0930233,0
29,7.27586,3.31034,24.3734,1.30261,0.525547,0.724138,0,0,0
170,4.82353,3.7,32.5051,1.6868,0.203495,0.876471,0.00588235,0.0294118,0
246,4.79675,4.07724,37.3408,2.49514,0.150802,0.796748,0.0243902,0.0325203,0
305,4.72787,4.03279,39.0001,2.20035,0.15314,0.822951,0.00327869,0.0163934,0
35,6.6,3.42857,17.9574,1.38946,0.352657,0.742857,0.114286,0.114286,0
3,13.3333,2.33333,16.0278,1.37437,0.9,0.666667,0,0,0
38,6.23684,3.36842,23.1806,1.4034,0.512195,0.815789,0,0,0
57,5.68421,3.49123,25.1767,1.50581,0.421296,0.789474,0,0,0
391,4.81586,4.34527,51.3105,3.07094,0.149779,0.879795,0.0102302,0.0153453,0
66,6.10606,3.59091,29.9034,1.66039,0.431227,0.848485,0,0.0151515,0
174,4.76437,3.86207,31.365,1.97788,0.211637,0.827586,0.0287356,0.0344828,0
37,6.27027,3.45946,17.6339,1.47217,0.338942,0.783784,0.108108,0.108108,0
328,4.95122,4.27439,48.9506,2.76151,0.177191,0.871951,0.0121951,0.0243902,0
556,4.83813,4.53957,61.4757,3.68404,0.124827,0.863309,0.00719424,0.0197842,0
30,7.26667,3.36667,24.5315,1.32874,0.523132,0.766667,0,0,0
38,5.94737,3.39474,16.7331,1.40562,0.334158,0.789474,0.105263,0.105263,0
252,4.97222,4.15079,42.4897,2.60057,0.211618,0.84127,0.00396825,0.0198413,0
43,6,3.30233,25.4613,1.34743,0.542662,0.906977,0.0232558,0.0232558,0
183,4.54098,3.70492,20.623,1.79718,0.150336,0.743169,0.0382514,0.0437158,0
40,6.975,3.525,30.4306,1.54899,0.551084,0.9,0,0,0
81,6.02469,3.74074,33.8843,1.91986,0.376238,0.876543,0,0.0246914,0
49,6,3.44898,25.2829,1.55919,0.462766,0.816327,0,0,0
161,4.90683,3.78261,31.9794,1.91495,0.244111,0.84472,0.00621118,0.0124224,0
14,7.78571,2.85714,17.3419,1.12486,0.638462,0.642857,0,0,0
94,5.18085,3.67021,27.0681,1.69723,0.329609,0.851064,0,0,0
138,5.0942,3.77536,30.3654,2.08868,0.254372,0.811594,0.0362319,0.0434783,0
81,5.35802,3.53086,22.0282,1.66731,0.279951,0.851852,0.0493827,0.0740741,0
131,5.0229,3.76336,31.8514,1.94713,0.279509,0.885496,0.0305344,0.0458015,0
252,5.19841,4.23413,46.8922,2.6028,0.221774,0.865079,0,0.0119048,0
274,5.16788,4.25182,48.7162,2.63997,0.217842,0.861314,0,0.0145985,0
38,6,3.31579,22.5412,1.2999,0.522388,0.842105,0,0.0263158,0
38,5.84211,3.39474,17.7831,1.42422,0.334184,0.763158,0.105263,0.105263,0
171,4.97076,3.9883,35.7541,2.32829,0.248716,0.865497,0.00584795,0.0175439,0
5,11.8,2.6,19.1039,1.28062,0.85,0.6,0,0.2,0
10,8.7,2.8,17.1933,1.16619,0.669903,0.6,0,0,0
106,4.91509,3.50943,25.3117,1.46175,0.286195,0.811321,0.00943396,0.00943396,0
52,5.90385,3.51923,26.2109,1.5253,0.457143,0.865385,0.0384615,0.0384615,0
30,6.2,3.1,13.5902,1.16476,0.427083,0.733333,0,0,0
135,5.58519,3.96296,36.185,2.2007,0.308362,0.851852,0,0.0296296,0
38,6.18421,3.26316,23.4934,1.29135,0.530249,0.789474,0,0,0
18,8.27778,3.16667,24.4377,1.34371,0.662651,0.722222,0,0,0
145,4.82759,3.65517,26.8398,1.81518,0.21414,0.806897,0.0344828,0.0482759,0
34,6.17647,3.23529,23.1294,1.2141,0.536,0.911765,0.0588235,0.0588235,0
43,5.60465,3.37209,14.8279,1.35584,0.302832,0.72093,0.0930233,0.116279,0
38,5.81579,3.31579,17.3188,1.33978,0.342784,0.789474,0.105263,0.105263,0
85,5.56471,3.64706,31.3686,1.7164,0.382716,0.929412,0,0,0
100,5.69,3.77,31.3381,1.91758,0.315335,0.86,0.03,0.05,0
131,5.22137,3.77099,32.4779,1.88633,0.3,0.854962,0,0.0305344,0
38,5.73684,3.18421,16.4488,1.21081,0.36,0.789474,0.131579,0.131579,0
3,20,2.33333,24.7521,1.37437,0.918033,0.333333,0,0,0
36,7,3.36111,28.4097,1.45588,0.566102,0.888889,0,0,0
35,6.34286,3.48571,18.2035,1.45153,0.335821,0.8,0.114286,0.114286,0
129,5.41085,4.12403,37.089,2.11494,0.28613,0.883721,0,0.00775194,0
61,5.36066,3.37705,22.0722,1.50043,0.299835,0.770492,0.0655738,0.0655738,0
37,6.16216,3.40541,18.4002,1.45118,0.349246,0.810811,0.108108,0.108108,0
78,5.84615,3.71795,30.5786,1.77517,0.365269,0.846154,0,0.0128205,0
66,5.5,3.48485,23.7763,1.47958,0.339012,0.878788,0.0909091,0.106061,0
55,5.56364,3.38182,25.3734,1.29321,0.478142,0.890909,0,0.0181818,0
18,7.44444,2.94444,19.3311,1.12902,0.642857,0.611111,0,0,0
121,5.03306,3.73554,28.4137,1.70206,0.270165,0.809917,0.0330579,0.0495868,0
69,5.62319,3.53623,25.5565,1.80241,0.357983,0.811594,0.0144928,0.0144928,0
83,6.01205,3.85542,33.3613,2.00981,0.386431,0.855422,0.0120482,0.0120482,0
49,5.5102,3.36735,17.916,1.44553,0.331183,0.836735,0.102041,0.102041,0
77,4.88312,3.45455,10.5609,1.45981,0.198514,0.74026,0.0909091,0.103896,0
63,5.5873,3.47619,25.7168,1.42936,0.433628,0.793651,0,0,0
37,6.32432,3.27027,23.4752,1.50941,0.496689,0.783784,0,0.027027,0
92,5.45652,3.77174,29.2212,1.82437,0.235238,0.804348,0.0543478,0.0652174,0
152,5.03947,3.875,32.9017,1.97455,0.257031,0.888158,0.0263158,0.0394737,0
157,4.75159,3.75796,30.3793,2.13524,0.236762,0.834395,0.0318471,0.044586,0
5,11.4,2.6,16.4146,1.28062,0.765625,0.6,0,0,0
44,6.22727,3.25,23.803,1.43218,0.487465,0.772727,0,0.0227273,0
133,5.55639,3.97744,37.5615,2.02602,0.295435,0.857143,0.0075188,0.0150376,0
47,6.44681,3.34043,27.3759,1.44069,0.539106,0.787234,0,0.0212766,0
24,7,3.20833,20.7204,1.22404,0.583756,0.791667,0,0,0
48,6.35417,3.3125,28.1132,1.29351,0.52861,0.854167,0,0,0
7,11.4286,2.71429,19.6095,1.22057,0.755556,0.571429,0,0,0
28,6.75,3.21429,20.6754,1.2637,0.531381,0.571429,0,0.0357143,0
89,5.61798,3.7191,31.6002,1.80815,0.381093,0.820225,0,0.011236,0
572,4.7465,4.58566,61.3637,3.51838,0.110317,0.886364,0.00174825,0.00524476,0
346,4.90462,4.35549,49.8638,2.81474,0.16579,0.861272,0,0.00578035,0
258,5.01938,4.21705,43.6722,2.55167,0.199485,0.848837,0,0.0155039,0
39,6.17949,3.38462,17.5702,1.36091,0.347418,0.769231,0.102564,0.102564,0
25,6.4,3.04,18.3368,1.13066,0.493213,0.68,0,0.04,0
64,5.79688,3.59375,29.2597,1.58823,0.451542,0.921875,0,0.046875,0
70,6,3.7,32.6256,1.54319,0.428571,0.914286,0,0.0142857,0
110,5.40909,3.81818,31.4056,1.93147,0.287588,0.854545,0.0363636,0.0454545,0
79,5.32911,3.5443,26.2605,1.51196,0.352,0.860759,0,0.0253165,0
37,6.40541,3.32432,24.1151,1.36667,0.511864,0.756757,0,0.027027,0
115,5.66957,4.06087,38.2463,2.05907,0.330396,0.93913,0,0.026087,0
349,5.16905,4.26648,54.6732,2.87127,0.178447,0.845272,0.00286533,0.0200573,0
38,6.10526,3.44737,18.1381,1.42713,0.339024,0.789474,0.105263,0.105263,0
39,6.10256,3.33333,17.6516,1.2976,0.356796,0.794872,0.102564,0.102564,0
53,6.03774,3.41509,27.4666,1.3727,0.502618,0.867925,0,0,0
44,6,3.40909,23.5053,1.35375,0.467456,0.772727,0,0,0
70,5.81429,3.7,30.6041,1.60668,0.417625,0.9,0.0142857,0.0142857,0
151,5.43046,4.09272,38.6774,2.27235,0.264816,0.880795,0.0397351,0.0529801,0
35,6.71429,3.34286,26.4646,1.40291,0.558394,0.857143,0,0.0285714,0
190,5.15263,4.05263,37.0433,2.24015,0.217676,0.810526,0.0263158,0.0368421,0
125,5.248,3.808,32.4182,1.88551,0.306225,0.832,0.008,0.008,0
199,5,4.03518,38.8847,2.24364,0.218802,0.864322,0.0251256,0.0351759,0
87,4.98851,3.3908,24.2831,1.45315,0.342424,0.827586,0.0344828,0.0574713,0
232,4.83621,4.11638,37.9892,2.38336,0.187324,0.827586,0.00862069,0.00862069,0
224,5.04464,4.21429,40.7875,2.51577,0.191053,0.821429,0.00892857,0.0133929,0
80,5.4625,3.6125,29.3176,1.63931,0.399299,0.8875,0.0125,0.025,0
223,5.01794,4.16592,38.6769,2.6985,0.180035,0.825112,0.0179372,0.0224215,0
66,6.10606,3.62121,30.8811,1.66756,0.457256,0.833333,0,0,0
39,6.33333,3.4359,17.1469,1.34536,0.339286,0.794872,0.102564,0.102564,0
296,4.91554,4.26689,47.5746,2.90847,0.185905,0.888514,0,0.0135135,0
493,4.85801,4.51116,56.5923,3.56003,0.125212,0.825558,0.0020284,0.00811359,0
57,5.42105,3.31579,21.7626,1.26571,0.415493,0.77193,0,0,0
37,6.64865,3.2973,24.7705,1.32267,0.549488,0.837838,0,0.027027,0
57,5.38596,3.42105,19.9919,1.57221,0.328794,0.789474,0.105263,0.105263,0
6,11,2.66667,14.7422,1.24722,0.691358,0.5,0,0,0
59,6.50847,3.61017,30.3088,1.62102,0.433145,0.813559,0,0.0338983,0
32,6.5625,3.375,23.7946,1.51554,0.515385,0.75,0.03125,0.0625,0
113,5.24779,3.73451,31.4602,1.86499,0.301807,0.849558,0.0353982,0.0442478,0
38,5.89474,3.26316,17.816,1.29135,0.370968,0.736842,0.131579,0.131579,0
41,5.58537,3.31707,16.1426,1.28669,0.357333,0.634146,0,0.0243902,0
147,4.97959,3.78912,33.0315,1.79087,0.288272,0.870748,0,0.00680272,0
34,6.47059,3.41176,19.093,1.39574,0.371968,0.764706,0.117647,0.117647,0
105,5.53333,3.78095,33.0074,1.86946,0.354601,0.838095,0,0.0190476,0
82,5.32927,3.40244,25.7744,1.53702,0.313725,0.804878,0,0.0243902,0
34,6.52941,3.38235,19.0853,1.3723,0.374005,0.705882,0.117647,0.117647,0
65,5.49231,3.49231,26.5725,1.60406,0.397959,0.892308,0,0.0153846,0
155,5.03226,3.87742,32.0158,2.08786,0.253992,0.787097,0,0,0
98,5.2449,3.55102,23.5476,1.67285,0.262687,0.744898,0.0204082,0.0306122,0
36,6.41667,3.36111,21.4313,1.35714,0.414773,0.861111,0.0277778,0.0277778,0
55,5.78182,3.52727,26.0277,1.5416,0.437653,0.818182,0,0,0
93,5.10753,3.46237,24.2392,1.50311,0.29927,0.774194,0,0.0215054,0
36,6.36111,3.55556,24.1295,1.49897,0.485816,0.861111,0,0.0277778,0
6,12.1667,2.66667,22.7334,1.24722,0.863014,0.833333,0,0,0
153,4.98693,3.84967,32.4619,1.99762,0.205402,0.843137,0.0261438,0.0392157,0
120,4.64167,3.55,24.0734,1.38353,0.272826,0.783333,0.00833333,0.0166667,0
31,6.32258,3.25806,18.3872,1.25641,0.453237,0.741935,0,0.0322581,0
4,8.25,2.75,8.1968,1.47902,0.604651,0.5,0.25,0.25,0
201,5.22388,4.1393,40.6605,2.60987,0.237125,0.850746,0.0248756,0.039801,0
38,6.15789,3.42105,17.7401,1.36943,0.345499,0.789474,0.105263,0.131579,0
151,4.78146,3.66887,29.6782,1.88132,0.23806,0.854305,0.0397351,0.0463576,0
94,5.32979,3.6383,28.403,1.79153,0.319848,0.840426,0.0425532,0.0531915,0
71,5.1831,3.29577,24.2535,1.27704,0.413306,0.830986,0,0.028169,0
71,5.70423,3.5493,29.9226,1.5225,0.449799,0.915493,0,0.0422535,0
33,6.60606,3.48485,19.7038,1.44854,0.356955,0.787879,0.121212,0.121212,0
127,4.85827,3.62992,27.0414,1.79809,0.240851,0.811024,0.0472441,0.0551181,0
76,5.60526,3.52632,26.1957,1.60159,0.364486,0.776316,0.0131579,0.0394737,0
70,5.38571,3.55714,22.5745,1.45047,0.325123,0.842857,0.0571429,0.0714286,0
273,5.08425,4.32967,48.7467,2.69671,0.201854,0.901099,0,0.014652,0
183,4.9235,3.88525,29.9848,2.07719,0.216734,0.797814,0.0273224,0.0437158,0
39,5.74359,3.15385,20.4961,1.22031,0.503597,0.692308,0,0,0
31,6.64516,3.32258,24.1962,1.43431,0.565401,0.935484,0,0,0
392,4.85459,4.41071,51.6474,3.1204,0.148401,0.859694,0.0102041,0.0153061,0
242,5.24793,4.31818,48.2342,2.74728,0.21731,0.900826,0.00826446,0.0165289,0
1261,5.3632,5.40523,113.862,5.54778,0.0740559,0.904837,0.00475813,0.0111023,0
9,9.11111,2.88889,17.0323,1.24226,0.663265,0.555556,0,0,0
36,6.33333,3.47222,19.5576,1.55431,0.361039,0.75,0.111111,0.111111,0
9,9,3.22222,18.0493,1.43587,0.642105,0.555556,0,0.111111,0
149,4.98658,3.8255,32.8913,1.94292,0.289048,0.838926,0.00671141,0.0134228,0
148,4.77703,3.71622,25.7277,1.816,0.213885,0.783784,0.0405405,0.0405405,0
99,5.52525,3.65657,32.3938,1.70952,0.382234,0.919192,0,0.010101,0
33,6.69697,3.30303,23.5957,1.47679,0.527273,0.727273,0,0.030303,0
5,13,2.6,22,1.28062,0.876923,0.8,0,0,0
85,5.45882,3.52941,25.6609,1.65272,0.320051,0.788235,0.0470588,0.0705882,0
102,5.06863,3.61765,25.7051,1.75479,0.266525,0.784314,0.0490196,0.0686275,0
80,5.6125,3.6125,30.0946,1.5451,0.406091,0.875,0,0.025,0
21,6.95238,3.09524,21.2569,1.17127,0.649682,0.761905,0,0.047619,0
555,4.47027,4.23784,51.1405,2.91056,0.0979241,0.823423,0.0126126,0.0216216,0
31,6.32258,3.32258,21.1544,1.34133,0.497992,0.774194,0,0.0645161,0
166,4.87952,3.86145,33.1909,1.8033,0.233775,0.873494,0.0361446,0.0481928,0
17,7.88235,3.11765,23.0342,1.25475,0.695035,0.882353,0,0,0
181,5.02762,4.01105,38.4635,2.31853,0.264301,0.900552,0.00552486,0.0110497,0
27,7.33333,3.33333,26.9993,1.40106,0.625,0.925926,0,0,0
49,6.26531,3.32653,21.6934,1.33841,0.432735,0.734694,0,0,0
92,4.84783,3.55435,18.6536,1.89601,0.212916,0.630435,0.0108696,0.0217391,0
51,6.15686,3.52941,27.5634,1.54479,0.465995,0.823529,0,0.0392157,0
6,11,2.66667,13.3542,1.24722,0.622222,0.666667,0,0,0
93,5.15054,3.68817,24.3606,2.00793,0.295103,0.827957,0,0,0
65,5.41538,3.33846,24.1055,1.29825,0.442478,0.815385,0,0.0153846,0
67,5.01493,3.50746,10.032,1.52465,0.14711,0.731343,0.104478,0.104478,0
69,5.27536,3.3913,22.358,1.43171,0.355993,0.797101,0,0,0
207,5.3913,4.2657,45.5452,2.60563,0.241096,0.859903,0,0.00966184,0
150,4.88667,3.85333,29.0484,1.85611,0.246564,0.806667,0,0.00666667,0
59,5.37288,3.35593,22.9442,1.38102,0.361055,0.779661,0.0677966,0.0847458,0
13,7.92308,2.92308,18.2566,1.17418,0.690265,0.615385,0,0,0
100,5.24,3.66,27.0921,1.93505,0.305325,0.82,0.04,0.08,0
278,4.81655,4.1259,40.4058,2.73177,0.174139,0.830935,0.0179856,0.0215827,0
151,5.29801,3.90728,37.2172,2.09019,0.303616,0.86755,0,0,0
166,5.16265,3.99398,36.7403,2.14952,0.247934,0.813253,0,0,0
169,4.56805,3.68639,26.9976,1.71898,0.181818,0.798817,0.0532544,0.0591716,0
4,10,2.5,12.7083,1.32288,0.809524,0.25,0,0,0
56,5.96429,3.48214,26.8581,1.59229,0.448276,0.785714,0,0.0357143,0
215,5.16744,4.04186,42.788,2.54048,0.252905,0.851163,0.00930233,0.0186047,0
38,6.13158,3.42105,19.6752,1.44426,0.362468,0.736842,0.105263,0.105263,0
67,5.61194,3.56716,27.0257,1.58089,0.401575,0.835821,0,0.0149254,0
48,6.27083,3.33333,26.8155,1.43372,0.4725,0.791667,0,0,0
36,5.88889,3.19444,22.3331,1.19767,0.563559,0.861111,0,0,0
198,4.51515,3.76263,27.1525,1.90141,0.174987,0.792929,0.0353535,0.0555556,0
107,5.21495,3.76636,28.282,1.61233,0.26626,0.850467,0.0373832,0.0560748,0
48,5.70833,3.27083,23.5345,1.27049,0.44,0.770833,0,0.0625,0
10,9,2.9,20.02,1.22066,0.747368,0.8,0,0,0
104,5.24038,3.55769,29.1553,1.62804,0.330569,0.798077,0,0.00961538,0
58,5.55172,3.55172,21.7146,1.49911,0.34252,0.758621,0,0,0
47,6,3.3617,24.7807,1.38265,0.484419,0.765957,0,0.0212766,0
206,5.1165,4.17476,40.9956,2.56915,0.223464,0.834951,0.00485437,0.0145631,0
80,5.4625,3.5375,28.6448,1.61202,0.405546,0.8375,0,0,0
191,4.69634,3.84293,31.2444,2.06224,0.213125,0.811518,0.0209424,0.0366492,0
130,4.93846,3.64615,27.7602,1.75789,0.262787,0.753846,0.0307692,0.0461538,0
69,5.89855,3.76812,28.7912,1.9235,0.377622,0.855072,0,0,0
46,5.67391,3.36957,18.3399,1.43495,0.4,0.673913,0,0.0217391,0
40,6.65,3.45,27.9263,1.49917,0.536741,0.875,0,0.025,0
70,5.77143,3.51429,30.488,1.65394,0.447059,0.914286,0,0.0285714,0
40,6.05,3.4,17.3464,1.37477,0.345154,0.725,0.1,0.1,0
39,5.87179,3.33333,20.8759,1.33653,0.463087,0.820513,0,0,0
6,10,2.83333,16.5831,1.34371,0.742424,0.666667,0,0,0
14,8,3.07143,20.8155,1.27975,0.680328,0.857143,0,0,0
115,5.31304,3.70435,33.4114,1.66014,0.367197,0.869565,0,0,0
78,4.87179,3.53846,22.135,1.56641,0.295935,0.75641,0,0.025641,0
27,6.48148,3.11111,17.0823,1.18113,0.508621,0.555556,0,0.037037,0
36,6.08333,3.36111,17.9077,1.37745,0.349869,0.75,0.111111,0.138889,0
38,6.05263,3.36842,17.8162,1.34597,0.347395,0.736842,0.105263,0.105263,0
52,5.82692,3.63462,25.2386,1.60563,0.395238,0.788462,0,0,0
98,5.64286,3.7449,29.9446,1.75145,0.309032,0.846939,0.0306122,0.0510204,0
138,5.31884,4.01449,35.2704,2.34671,0.24424,0.84058,0.0289855,0.0434783,0
101,5.21782,3.76238,28.8024,1.72143,0.296296,0.841584,0.039604,0.049505,0
14,7.78571,3.07143,16.8912,1.22266,0.57554,0.714286,0,0,0
39,5.64103,3.30769,17.0647,1.33309,0.339426,0.769231,0.102564,0.102564,0
60,5.31667,3.45,20.9774,1.39553,0.332046,0.8,0.0666667,0.0833333,0
207,5.23188,4.31884,42.9075,2.37128,0.201835,0.84058,0,0.00483092,0
64,5.26562,3.40625,22.3021,1.33134,0.380457,0.8125,0.015625,0.046875,0
237,4.6962,4.0211,38.3009,2.30565,0.19499,0.873418,0,0.00421941,0
114,5.19298,3.65789,29.822,1.73118,0.277085,0.824561,0.0350877,0.0350877,0
66,5.54545,3.57576,26.8566,1.67929,0.402464,0.863636,0,0.030303,0
392,5.18878,4.53571,59.2155,3.11247,0.147777,0.887755,0.0204082,0.0204082,0
81,5.7284,3.7037,28.8384,1.64012,0.300613,0.888889,0.0123457,0.0246914,0
91,5.53846,3.8022,32.307,1.80792,0.347765,0.901099,0,0.010989,0
162,5.14198,3.84568,33.9016,2.04146,0.240465,0.790123,0.0308642,0.0432099,0
69,5.53623,3.42029,25.555,1.38214,0.426587,0.826087,0,0.0144928,0
27,6.55556,3.18519,20.7406,1.20299,0.551402,0.851852,0.037037,0.037037,0
205,4.40976,3.70732,28.9767,1.75227,0.145114,0.804878,0.0487805,0.0536585,0
240,4.9125,4.14167,42.1206,2.40415,0.183269,0.891667,0.0166667,0.0291667,0
508,5.12795,4.7126,66.0818,3.83058,0.112837,0.874016,0.00787402,0.019685,0
325,4.99385,4.36308,50.1718,3.11234,0.161339,0.873846,0.0153846,0.0246154,0
145,5.15862,3.9931,34.4979,1.94758,0.256117,0.848276,0,0.0137931,0
98,5.22449,3.70408,29.7347,1.73916,0.34022,0.877551,0,0.0102041,0
298,4.73154,4.10403,40.4178,2.47387,0.16363,0.805369,0.0167785,0.0167785,0
203,5.03448,3.80788,39.1987,2.02753,0.264792,0.842365,0.0246305,0.0344828,0
38,6.36842,3.55263,25.9193,1.46355,0.508772,0.921053,0,0,0
13,7.69231,2.84615,19.1447,1.13315,0.745098,0.769231,0,0.0769231,0
93,5.3871,3.67742,31.0342,1.6439,0.377246,0.892473,0,0.0107527,0
46,5.86957,3.30435,14.864,1.24882,0.371882,0.804348,0,0,0
37,6.40541,3.24324,25.2709,1.35378,0.572491,0.837838,0,0.027027,0
90,5.08889,3.6,25.9849,1.66533,0.304348,0.833333,0.0555556,0.0555556,0
71,5.84507,3.59155,30.3824,1.52054,0.416968,0.84507,0,0,0
308,4.4026,3.90909,35.0938,2.31276,0.142547,0.798701,0.0227273,0.0324675,0
74,5.24324,3.54054,24.2308,1.47217,0.361011,0.810811,0,0.0135135,0
121,5.03306,3.66116,28.4105,1.72992,0.291963,0.801653,0.0330579,0.0413223,0
131,4.79389,3.61832,26.7156,1.70297,0.255835,0.832061,0.0305344,0.0458015,0
35,6.48571,3.37143,22.9352,1.36457,0.475248,0.742857,0,0.0571429,0
194,4.68041,3.69588,30.712,2.02186,0.197032,0.78866,0.0463918,0.0670103,0
41,5.7561,3.34146,17.9114,1.39878,0.345679,0.731707,0.097561,0.121951,0
63,5.42857,3.46032,20.9479,1.52571,0.326923,0.84127,0.0634921,0.0634921,0
130,5.14615,3.74615,32.1353,1.81579,0.305882,0.830769,0,0.0153846,0
8,10,3.125,14.7309,1.36359,0.567568,0.75,0,0,0
111,5.12613,3.54054,27.3002,1.60115,0.310943,0.810811,0.036036,0.0540541,0
70,5.31429,3.4,23.4664,1.48709,0.383459,0.785714,0,0.0142857,0
86,5.68605,3.72093,30.1123,1.74976,0.339096,0.825581,0.0348837,0.0465116,0
61,5.57377,3.36066,26.5259,1.3971,0.450575,0.901639,0,0,0
7,12.7143,3,26.2445,1.36277,0.824176,0.857143,0,0,0
19,6.05263,3,16.0311,1.14708,0.596899,0.789474,0,0.0526316,0
203,5.06404,4.02956,38.9863,2.13673,0.219681,0.832512,0.0197044,0.0344828,0
41,6,3.26829,24.0396,1.37085,0.540636,0.829268,0,0.0487805,0
163,4.7546,3.74233,28.4118,1.85051,0.231638,0.785276,0.0245399,0.0368098,0
160,5.1625,3.975,34.6695,2.19645,0.193263,0.85625,0.0375,0.05625,0
151,5.43046,4.1457,39.4069,2.32435,0.27845,0.880795,0,0.00662252,0
177,5.32768,4.0678,43.0172,2.1129,0.287977,0.920904,0.0112994,0.0225989,0
68,5.64706,3.54412,26.4518,1.52849,0.378815,0.75,0,0.0147059,0
173,5.17919,3.95954,36.1461,1.97047,0.250326,0.809249,0.0289017,0.0346821,0
240,4.80833,4.01667,29.8641,2.32373,0.150771,0.7875,0.0166667,0.0291667,0
87,5.85057,3.81609,32.0719,1.74217,0.374468,0.885057,0,0.0114943,0
12,7.75,2.91667,16.0993,1.18732,0.642202,0.5,0,0,0
58,5.56897,3.43103,23.5344,1.39101,0.407159,0.793103,0,0.0172414,0
62,5.74194,3.53226,27.3124,1.82913,0.413721,0.83871,0,0.0483871,0
109,4.93578,3.40367,27.642,1.55993,0.368984,0.880734,0,0.0275229,0
145,4.91724,3.71034,29.6088,1.89888,0.245211,0.765517,0.0275862,0.0344828,0
237,4.79325,4.10127,39.5999,2.33897,0.188706,0.881857,0,0.00421941,0
20,7.3,3.1,22.1948,1.22066,0.658228,0.85,0,0,0
